96.2,21.5,true,false,false,2024-06-24T18:56:21.472312300
46.2,21.5,true,false,false,2024-06-24T18:56:40.678032600
46.2,21.5,true,false,false,2024-06-24T18:56:40.712146300
46.2,21.5,true,false,false,2024-06-24T18:56:41.743083800
46.2,21.5,true,false,false,2024-06-24T18:57:36.658017100
15.6,21.5,true,false,false,2024-06-24T18:57:45.009450
15.6,21.5,true,false,false,2024-06-24T18:57:45.043213600
15.6,16.5,true,false,false,2024-06-24T18:57:47.718920300
15.6,16.5,true,false,false,2024-06-24T18:57:47.747130700
15.6,16.5,true,false,false,2024-06-24T19:00:44.795291100
15.6,16.5,true,false,false,2024-06-24T19:00:52.980444800
15.6,16.5,false,true,false,2024-06-24T19:00:57.692520400
15.6,16.5,false,true,false,2024-06-24T19:41:36.961945100
44.1,16.5,false,true,false,2024-06-24T19:41:40.316824900
44.1,16.5,false,true,false,2024-06-24T19:41:40.348985400
44.1,10.3,false,true,false,2024-06-24T19:41:42.220265
44.1,10.3,false,true,false,2024-06-24T19:41:42.258520900
44.1,14.0,false,true,false,2024-06-24T19:41:44.769256900
44.1,14.0,false,true,false,2024-06-24T19:41:44.802005300
44.1,14.0,false,true,false,2024-06-24T19:41:48.338663
44.1,14.0,false,true,false,2024-06-24T19:43:07.515002900
44.1,14.0,false,false,true,2024-06-24T19:43:16.062562600
44.1,14.0,false,false,true,2024-06-24T19:43:32.568493200
17.2,14.0,false,false,true,2024-06-24T19:43:40.340241400
17.2,14.0,false,false,true,2024-06-24T19:43:40.376045200
17.2,18.7,false,false,true,2024-06-24T19:43:42.108086800
17.2,18.7,false,false,true,2024-06-24T19:43:42.132508200
17.2,18.7,false,false,true,2024-06-24T19:43:42.932444300
17.2,18.7,false,false,true,2024-06-24T19:51:09.867202
17.2,18.7,false,false,true,2024-06-24T19:51:14.987146700
17.2,18.7,false,false,true,2024-06-24T19:51:19.316959800
17.2,18.7,false,false,true,2024-06-24T19:51:20.260745200
17.2,18.7,false,false,true,2024-06-24T19:51:55.987234600
17.2,18.7,false,false,true,2024-06-24T19:51:57.528267400
17.2,18.7,false,false,true,2024-06-24T19:55:14.034376
17.2,18.7,false,false,true,2024-06-24T19:55:19.086618600
17.2,18.7,false,false,true,2024-06-24T19:56:37.438924500
17.2,18.7,false,false,true,2024-06-24T19:56:39.123106
17.2,18.7,false,false,true,2024-06-24T19:56:47.322567100
17.2,18.7,true,true,false,2024-06-24T19:56:56.187180900
17.2,18.7,true,true,false,2024-06-24T19:57:02.011973
17.2,18.7,true,true,false,2024-06-24T19:57:02.808672400
17.2,18.7,true,true,false,2024-06-24T19:57:05.756122
17.2,18.7,true,true,false,2024-06-24T19:57:06.660115200
17.2,18.7,true,true,false,2024-06-24T19:57:10.561163300
17.2,18.7,true,true,false,2024-06-24T19:57:16.353147200
17.2,18.7,true,true,false,2024-06-24T19:57:18.525302300
17.2,18.7,true,true,false,2024-06-24T19:57:20.363250100
17.2,18.7,true,true,false,2024-06-24T19:57:21.289271500
17.2,18.7,true,true,false,2024-06-24T19:57:23.113598400
17.2,18.7,true,true,false,2024-06-24T19:57:24.089448
17.2,18.7,true,true,false,2024-06-24T19:57:25.070895900
17.2,18.7,true,true,false,2024-06-24T19:57:28.133110100
17.2,18.7,true,true,false,2024-06-24T19:57:30.104004400
17.2,18.7,true,true,false,2024-06-24T19:57:30.835689800
17.2,18.7,true,true,false,2024-06-24T19:57:49.233294500
17.2,18.7,true,true,false,2024-06-24T19:57:50.492131800
17.2,18.7,true,true,false,2024-06-24T19:57:51.402286900
17.2,18.7,true,true,false,2024-06-24T19:57:52.088021700
17.2,18.7,true,true,false,2024-06-24T19:57:54.514925
17.2,18.7,true,true,false,2024-06-24T19:58:13.102338200
17.2,13.5,true,true,false,2024-06-24T19:58:17.509739100
17.2,13.5,true,true,false,2024-06-24T19:58:17.540511100
17.2,13.5,true,true,false,2024-06-24T19:58:19.955211700
17.2,13.5,true,true,false,2024-06-24T19:58:42.091996900
17.2,13.5,true,true,false,2024-06-24T19:58:44.954067300
17.2,13.5,true,true,false,2024-06-24T19:58:46.058452
17.2,13.5,true,true,false,2024-06-24T19:59:31.519067700
17.2,13.5,true,true,false,2024-06-24T19:59:37.277762700
17.2,13.5,true,true,false,2024-06-24T19:59:38.343947500
17.2,13.5,true,true,false,2024-06-24T20:00:19.767726
17.2,13.5,true,true,false,2024-06-24T20:00:24.142250
17.2,13.5,true,true,false,2024-06-24T20:00:26.211759200
17.2,13.5,true,true,false,2024-06-24T20:00:30.307200600
17.2,13.5,true,true,false,2024-06-24T20:00:32.541239100
17.2,13.5,true,true,false,2024-06-24T20:01:01.314936200
17.2,13.5,true,true,false,2024-06-24T20:01:04.813008900
17.2,13.5,true,true,false,2024-06-24T20:01:05.947468100
17.2,13.5,true,true,false,2024-06-24T20:01:06.604287600
17.2,13.5,true,true,false,2024-06-24T20:01:07.500596600
17.2,13.5,true,true,false,2024-06-24T20:01:18.362146
17.2,13.5,true,true,false,2024-06-24T20:01:19.617015100
17.2,13.5,true,true,false,2024-06-24T20:01:58.875808400
17.2,13.5,true,true,false,2024-06-24T20:01:59.942998900
17.2,13.5,true,true,false,2024-06-24T20:02:00.941768200
17.2,13.5,true,true,false,2024-06-24T20:02:01.858326400
17.2,13.5,true,true,false,2024-06-24T20:02:02.673594500
17.2,13.5,true,true,false,2024-06-24T20:02:06.209079200
17.2,13.5,true,true,false,2024-06-24T20:02:07.942693100
17.2,13.5,true,true,false,2024-06-24T20:02:08.685465200
17.2,13.5,true,true,false,2024-06-24T20:02:09.584428500
17.2,13.5,true,true,false,2024-06-24T20:02:10.276506900
17.2,13.5,true,true,false,2024-06-24T20:02:11.245239200
17.2,13.5,true,true,false,2024-06-24T20:02:13.151256700
17.2,13.5,true,true,false,2024-06-24T20:02:14.752059700
17.2,13.5,true,true,false,2024-06-24T20:02:14.773415
17.2,13.5,true,true,false,2024-06-24T20:02:52.612201600
17.2,13.5,true,true,false,2024-06-24T20:02:54.641937600
17.2,13.5,true,true,false,2024-06-24T20:03:04.197094100
17.2,13.5,true,true,false,2024-06-24T20:03:14.002865400
17.2,13.5,true,true,false,2024-06-24T20:03:14.949135200
17.2,13.5,true,true,false,2024-06-24T20:07:06.630975
17.2,13.5,true,true,false,2024-06-24T20:07:07.497161200
17.2,13.5,true,true,false,2024-06-24T20:07:15.300931700
17.2,13.5,true,true,false,2024-06-24T20:07:16.321310400
17.2,13.5,true,true,false,2024-06-24T20:09:52.294317300
17.2,13.5,true,true,false,2024-06-24T20:09:55.044567600
17.2,13.5,true,true,false,2024-06-24T20:10:00.924666600
17.2,13.5,true,true,false,2024-06-24T20:10:01.705483
17.2,13.5,true,true,false,2024-06-24T20:10:23.412908
17.2,13.5,true,true,false,2024-06-24T20:10:25.881418400
17.2,13.5,true,true,false,2024-06-24T20:10:26.527958900
17.2,13.5,true,true,false,2024-06-24T20:10:46.286783500
17.2,13.5,true,true,false,2024-06-24T20:10:48.578517300
17.2,13.5,true,true,false,2024-06-24T20:10:49.174807300
17.2,13.5,true,true,false,2024-06-24T20:10:51.865086500
17.2,13.5,true,true,false,2024-06-24T20:11:14.934530
17.2,13.5,true,true,false,2024-06-24T20:11:45.312161400
17.2,13.5,true,true,false,2024-06-24T20:11:46.001968100
17.2,13.5,true,true,false,2024-06-24T20:11:53.774824400
17.2,13.5,true,true,false,2024-06-24T20:11:55.269071400
17.2,13.5,true,true,false,2024-06-24T20:11:56.262668700
17.2,13.5,true,true,false,2024-06-24T20:11:57.069567700
17.2,13.5,true,true,false,2024-06-24T20:12:20.345258100
17.2,13.5,true,true,false,2024-06-24T20:12:21.410327200
17.2,13.5,true,true,false,2024-06-24T20:12:23.929389
17.2,13.5,true,true,false,2024-06-24T20:12:24.740301200
17.2,13.5,true,true,false,2024-06-24T20:12:29.543492800
17.2,13.5,true,true,false,2024-06-24T20:12:30.148705200
17.2,13.5,true,true,false,2024-06-24T20:12:31.099602300
17.2,13.5,true,true,false,2024-06-24T20:12:32.208153700
17.2,13.5,true,true,false,2024-06-24T20:12:40.868250800
17.2,13.5,true,true,false,2024-06-24T20:12:41.614374800
17.2,13.5,true,true,false,2024-06-24T20:12:43.249521300
17.2,13.5,true,true,false,2024-06-24T20:12:44.219951700
17.2,13.5,true,true,false,2024-06-24T20:12:53.071322700
17.2,13.5,true,true,false,2024-06-24T20:12:55.190549700
17.2,13.5,true,true,false,2024-06-24T20:12:58.071360200
17.2,13.5,true,true,false,2024-06-24T20:13:00.142268900
17.2,13.5,true,true,false,2024-06-24T20:13:01.163173200
17.2,13.5,true,true,false,2024-06-24T20:13:02.124966600
17.2,13.5,true,true,false,2024-06-24T20:13:10.316425800
17.2,13.5,true,true,false,2024-06-24T20:13:11.126891300
17.2,13.5,true,true,false,2024-06-24T20:13:13.964362400
17.2,13.5,true,true,false,2024-06-24T20:13:23.103798200
17.2,13.5,true,true,false,2024-06-24T20:13:23.839191300
17.2,13.5,true,true,false,2024-06-24T20:13:35.058243700
17.2,13.5,true,true,false,2024-06-24T20:13:36.047118200
17.2,13.5,true,true,false,2024-06-24T20:13:37.402112300
17.2,13.5,true,true,false,2024-06-24T20:13:37.978793200
17.2,13.5,true,true,false,2024-06-24T20:13:57.580239700
17.2,13.5,true,true,false,2024-06-24T20:13:58.243061200
17.2,13.5,true,true,false,2024-06-24T20:14:04.127728100
17.2,13.5,true,true,false,2024-06-24T20:14:07.882830500
17.2,13.5,true,true,false,2024-06-24T20:14:08.817704600
17.2,13.5,true,true,false,2024-06-24T20:14:11.088056100
17.2,13.5,true,true,false,2024-06-24T20:14:12.489114300
17.2,13.5,true,true,false,2024-06-24T20:14:13.418013700
17.2,13.5,true,true,false,2024-06-24T20:14:13.968304900
17.2,13.5,true,true,false,2024-06-24T20:14:15.080927300
17.2,13.5,true,true,false,2024-06-24T20:14:15.879383100
17.2,13.5,true,true,false,2024-06-24T20:29:46.436550300
17.2,13.5,true,true,false,2024-06-24T20:29:47.765398400
17.2,13.5,true,true,false,2024-06-24T20:33:11.149978700
17.2,13.5,true,true,false,2024-06-24T20:33:16.248210600
17.2,13.5,true,true,false,2024-06-24T20:33:17.085016300
17.2,13.5,true,true,false,2024-06-24T20:34:11.948324700
17.2,13.5,true,true,false,2024-06-24T20:34:13.440689200
17.2,13.5,true,true,false,2024-06-24T20:34:33.370766
17.2,13.5,true,true,false,2024-06-24T20:34:34.295406
17.2,13.5,true,true,false,2024-06-24T20:34:35.716067
17.2,13.5,true,true,false,2024-06-24T20:34:38.856780700
17.2,13.5,true,true,false,2024-06-24T20:34:38.886976500
17.2,13.5,true,true,false,2024-06-24T20:34:40.133024500
17.2,13.5,true,true,false,2024-06-24T20:54:32.919122600
17.2,13.5,true,true,false,2024-06-24T20:54:36.315556600
17.2,13.5,true,true,false,2024-06-24T20:54:37.165701100
17.2,13.5,true,true,false,2024-06-24T20:54:40.734374700
17.2,13.5,true,true,false,2024-06-24T20:55:01.970360500
17.2,13.5,true,true,false,2024-06-24T20:55:04.283149900
17.2,13.5,true,true,false,2024-06-24T20:55:04.305454
17.2,13.5,true,true,false,2024-06-24T20:55:06.208569200
17.2,13.5,true,true,false,2024-06-24T20:55:10.515838600
17.2,13.5,true,true,false,2024-06-24T20:55:13.512630300
17.2,13.5,true,true,false,2024-06-24T20:55:16.233082
17.2,13.5,true,true,false,2024-06-24T20:55:27.933012400
17.2,13.5,true,true,false,2024-06-24T20:55:29.146592700
17.2,13.5,true,true,false,2024-06-24T20:55:30.137679300
17.2,13.5,true,true,false,2024-06-24T20:55:30.904434200
17.2,13.5,true,true,false,2024-06-24T20:55:35.255987200
17.2,13.5,true,true,false,2024-06-24T20:55:36.883920
17.2,13.5,true,true,false,2024-06-24T20:56:28.763839600
17.2,13.5,true,true,false,2024-06-24T20:56:32.638810300
17.2,13.5,true,true,false,2024-06-24T20:56:33.945869400
17.2,13.5,true,true,false,2024-06-24T20:56:34.583470700
17.2,13.5,true,true,false,2024-06-24T20:56:35.774048600
17.2,13.5,true,true,false,2024-06-24T20:56:37.284438
17.2,13.5,true,true,false,2024-06-24T20:56:39.090656800
17.2,13.5,true,true,false,2024-06-24T20:56:40.159688700
17.2,13.5,true,true,false,2024-06-24T20:56:40.855688700
17.2,13.5,true,true,false,2024-06-24T20:56:41.935944800
17.2,13.5,true,true,false,2024-06-24T20:57:06.813482800
0.0,0.0,false,false,false,2024-06-24T20:57:08.567715600
0.0,0.0,false,false,false,2024-06-24T20:57:10.622733800
17.2,13.5,true,true,false,2024-06-24T21:01:40.705330300
17.2,13.5,true,true,false,2024-06-24T21:01:51.134398600
0.0,0.0,false,false,false,2024-06-24T21:01:53.841711700
0.0,0.0,false,false,false,2024-06-24T21:01:55.678247500
0.0,0.0,false,false,false,2024-06-24T21:01:58.944993
0.0,0.0,false,false,false,2024-06-24T21:02:02.640650
0.0,0.0,false,false,false,2024-06-24T21:02:07.188079600
0.0,0.0,false,false,false,2024-06-24T21:02:11.131464100
17.2,13.5,true,true,false,2024-06-24T21:04:46.855290300
29.0,13.5,true,true,false,2024-06-24T21:04:50.323876300
29.0,13.5,true,true,false,2024-06-24T21:04:50.350465900
29.0,13.5,true,true,false,2024-06-24T21:05:02.930665500
29.0,13.5,true,true,false,2024-06-24T21:05:08.410240
29.0,13.5,true,true,false,2024-06-24T21:05:50.895854700
29.0,13.5,true,true,false,2024-06-24T21:05:52.535067600
29.0,13.5,true,true,false,2024-06-24T21:05:59.375714600
29.0,13.5,true,true,false,2024-06-24T21:06:04.788071
29.0,13.5,true,true,false,2024-06-25T11:09:38.016545
29.3,13.5,true,true,false,2024-06-26T23:22:10.408058100
29.3,13.5,true,true,false,2024-06-26T23:22:11.214595400
29.3,13.5,true,true,false,2024-06-26T23:22:13.144079200
